cod_ibge,municipio,regional_idr,reg_idr_nome,meso_idr,ano,vbp_reais,producao_ton,area_ha
4119152,Pinhais,02,Curitiba,Metropolitana e Litoral,2015,922705,760,513
4119202,Pinhalão,14,Santo Antonio da Platina,Norte,2015,163228879,118239,21789
4119251,Pinhal de São Bento,16,Francisco Beltrão,Sudoeste,2015,56499897,126120,10105
4119301,Pinhão,05,Guarapuava,Centro,2015,375105525,461500,105220
4119400,Piraí do Sul,04,Ponta Grossa,Centro Sul,2015,577986220,502737,117701
4119509,Piraquara,02,Curitiba,Metropolitana e Litoral,2015,13567865,9885,3951
4119608,Pitanga,05,Pitanga,Centro,2015,329425455,346983,108402
4119657,Pitangueiras,12,Londrina,Norte,2015,96505528,125665,18142
4119707,Planaltina do Paraná,10,Paranavaí,Noroeste,2015,82853116,218864,33429
4119806,Planalto,16,Francisco Beltrão,Sudoeste,2015,173744231,240683,35922
4119905,Ponta Grossa,04,Ponta Grossa,Centro Sul,2015,506870674,575095,162933
4119954,Pontal do Paraná,01,Paranaguá,Metropolitana e Litoral,2015,6538462,850,15253
4120002,Porecatu,12,Londrina,Norte,2015,64821331,729711,19249
4120101,Porto Amazonas,02,Curitiba,Metropolitana e Litoral,2015,85251260,60973,21416
4120150,Porto Barreiro,21,Laranjeiras do Sul,Centro,2015,83618897,110816,31059
4120200,Porto Rico,10,Paranavaí,Noroeste,2015,63506412,39516,18816
4120309,Porto Vitória,03,União da Vitória,Centro Sul,2015,58657754,105520,15646
4120333,Prado Ferreira,12,Londrina,Norte,2015,79416600,286281,21097
4120358,Pranchita,16,Francisco Beltrão,Sudoeste,2015,132850669,171798,31005
4120408,Presidente Castelo Branco,11,Maringá,Noroeste,2015,103740455,446794,13533
4120507,Primeiro de Maio,12,Londrina,Norte,2015,198822275,237552,52447
4120606,Prudentópolis,07,Irati,Centro Sul,2015,393842522,340212,128521
4120655,Quarto Centenário,19,Campo Mourão,Oeste,2015,207434372,251107,50719
4120705,Quatiguá,14,Santo Antonio da Platina,Norte,2015,418417046,469848,19462
4120804,Quatro Barras,02,Curitiba,Metropolitana e Litoral,2015,9363455,5725,2624
4120853,Quatro Pontes,18,Toledo,Oeste,2015,222163517,453236,22981
4120903,Quedas do Iguaçu,21,Laranjeiras do Sul,Centro,2015,238159408,285144,72536
4121000,Querência do Norte,10,Paranavaí,Noroeste,2015,167735577,249144,81474
4121109,Quinta do Sol,19,Campo Mourão,Oeste,2015,135151170,319137,46345
4121208,Quitandinha,02,Curitiba,Metropolitana e Litoral,2015,217392645,131779,29736
4121257,Ramilândia,17,Cascavel,Oeste,2015,89366935,122804,12370
4121307,Rancho Alegre,13,Cornélio Procópio,Norte,2015,71215852,106513,25252
4121356,Rancho Alegre D'Oeste,19,Campo Mourão,Oeste,2015,131697187,173892,36615
4121406,Realeza,16,Francisco Beltrão,Sudoeste,2015,257114421,270810,47429
4121505,Rebouças,07,Irati,Centro Sul,2015,216674346,242974,52803
4121604,Renascença,16,Francisco Beltrão,Sudoeste,2015,208572825,273815,55324
4121703,Reserva,04,Ponta Grossa,Centro Sul,2015,400418729,291078,121091
4121752,Reserva do Iguaçu,05,Guarapuava,Centro,2015,114675063,148902,46708
4121802,Ribeirão Claro,14,Santo Antonio da Platina,Norte,2015,235971109,337300,60379
4121901,Ribeirão do Pinhal,13,Cornélio Procópio,Norte,2015,91338782,101982,46723
4122008,Rio Azul,07,Irati,Centro Sul,2015,217738955,159583,49076
4122107,Rio Bom,20,Apucarana,Norte,2015,66681811,75719,21981
4122156,Rio Bonito do Iguaçu,21,Laranjeiras do Sul,Centro,2015,224254970,299877,62660
4122172,Rio Branco do Ivaí,06,Ivaiporã,Norte,2015,60559399,64793,24319
4122206,Rio Branco do Sul,02,Curitiba,Metropolitana e Litoral,2015,97375780,71399,42759
4122305,Rio Negro,02,Curitiba,Metropolitana e Litoral,2015,255613741,103366,37898
4122404,Rolândia,12,Londrina,Norte,2015,358472353,525861,70925
4122503,Roncador,19,Campo Mourão,Oeste,2015,268905473,299727,92422
4122602,Rondon,22,Cianorte,Noroeste,2015,131678469,1123951,39042
4122651,Rosário do Ivaí,06,Ivaiporã,Norte,2015,73105704,60508,23920
4122701,Sabáudia,20,Apucarana,Norte,2015,174196489,116452,22393
4122800,Salgado Filho,16,Francisco Beltrão,Sudoeste,2015,138856960,199855,19660
4122909,Salto do Itararé,14,Santo Antonio da Platina,Norte,2015,86629889,225198,20043
4123006,Salto do Lontra,23,Dois Vizinhos,Sudoeste,2015,301535144,313554,35422
4123105,Santa Amélia,13,Cornélio Procópio,Norte,2015,31346936,46414,12099
4123204,Santa Cecília do Pavão,13,Cornélio Procópio,Norte,2015,40837539,53811,15854
4123303,Santa Cruz de Monte Castelo,10,Paranavaí,Noroeste,2015,138268828,143112,41029
4123402,Santa Fé,11,Maringá,Noroeste,2015,161353030,468030,31150
4123501,Santa Helena,18,Toledo,Oeste,2015,674804127,781555,76044
4123600,Santa Inês,11,Maringá,Noroeste,2015,33799762,280313,10564
4123709,Santa Isabel do Ivaí,10,Paranavaí,Noroeste,2015,117319455,189453,30188
4123808,Santa Izabel do Oeste,16,Francisco Beltrão,Sudoeste,2015,222693005,268362,35385
4123824,Santa Lúcia,17,Cascavel,Oeste,2015,109380706,147121,15564
4123857,Santa Maria do Oeste,05,Pitanga,Centro,2015,113908504,110684,37068
4123907,Santa Mariana,13,Cornélio Procópio,Norte,2015,171156924,476671,59540
4123956,Santa Mônica,10,Paranavaí,Noroeste,2015,63586075,190497,21093
4124004,Santana do Itararé,14,Santo Antonio da Platina,Norte,2015,110811931,237265,30544
4124020,Santa Tereza do Oeste,17,Cascavel,Oeste,2015,205256772,335811,49319
4124053,Santa Terezinha de Itaipu,17,Cascavel,Oeste,2015,135517983,190338,33970
4124103,Santo Antônio da Platina,14,Santo Antonio da Platina,Norte,2015,323166955,850727,88294
4124202,Santo Antônio do Caiuá,10,Paranavaí,Noroeste,2015,39634109,130109,17652
4124301,Santo Antônio do Paraíso,13,Cornélio Procópio,Norte,2015,50626991,91583,19916
4124400,Santo Antônio do Sudoeste,16,Francisco Beltrão,Sudoeste,2015,292091842,266802,35299
4124509,Santo Inácio,11,Maringá,Noroeste,2015,98839857,861210,27822
4124608,São Carlos do Ivaí,10,Paranavaí,Noroeste,2015,66741325,767949,18658
4124707,São Jerônimo da Serra,13,Cornélio Procópio,Norte,2015,159933080,191136,84519
4124806,São João,15,Pato Branco,Sudoeste,2015,283829679,421132,55526
4124905,São João do Caiuá,10,Paranavaí,Noroeste,2015,59583929,169265,27802
4125001,São João do Ivaí,06,Ivaiporã,Norte,2015,133853079,302029,46852
4125100,São João do Triunfo,04,Ponta Grossa,Centro Sul,2015,195359247,72522,34551
4125209,São Jorge d'Oeste,23,Dois Vizinhos,Sudoeste,2015,233522984,309877,33093
4125308,São Jorge do Ivaí,11,Maringá,Noroeste,2015,258401365,352462,57910
4125357,São Jorge do Patrocínio,09,Umuarama,Noroeste,2015,69450186,98265,47384
4125407,São José da Boa Vista,14,Santo Antonio da Platina,Norte,2015,223997462,380363,51070
4125456,São José das Palmeiras,18,Toledo,Oeste,2015,111347870,228122,23341
4125506,São José dos Pinhais,02,Curitiba,Metropolitana e Litoral,2015,424282008,372851,25648
4125555,São Manoel do Paraná,22,Cianorte,Noroeste,2015,143755402,357523,10638
4125605,São Mateus do Sul,03,União da Vitória,Centro Sul,2015,432033117,378375,95883
4125704,São Miguel do Iguaçu,17,Cascavel,Oeste,2015,596545596,766308,101450
4125753,São Pedro do Iguaçu,18,Toledo,Oeste,2015,171134203,231751,36896
4125803,São Pedro do Ivaí,06,Ivaiporã,Norte,2015,105159371,705994,29507
4125902,São Pedro do Paraná,10,Paranavaí,Noroeste,2015,58798590,41688,21398
4126009,São Sebastião da Amoreira,13,Cornélio Procópio,Norte,2015,106004600,287436,29867
4126108,São Tomé,22,Cianorte,Noroeste,2015,121296981,817223,19990
4126207,Sapopema,13,Cornélio Procópio,Norte,2015,59935488,24227,56800
4126256,Sarandi,11,Maringá,Noroeste,2015,57496972,61058,13540
4126272,Saudade do Iguaçu,15,Pato Branco,Sudoeste,2015,96554276,204144,14148
4126306,Sengés,04,Ponta Grossa,Centro Sul,2015,157849197,142067,111257
4126355,Serranópolis do Iguaçu,17,Cascavel,Oeste,2015,234007121,329458,26971
4126405,Sertaneja,13,Cornélio Procópio,Norte,2015,203491076,312570,71907
4126504,Sertanópolis,12,Londrina,Norte,2015,290201832,313279,75505
4126603,Siqueira Campos,14,Santo Antonio da Platina,Norte,2015,324899623,271969,31960
4126652,Sulina,15,Pato Branco,Sudoeste,2015,150261295,319291,20118
4126678,Tamarana,12,Londrina,Norte,2015,229987469,195072,53423
4126702,Tamboara,10,Paranavaí,Noroeste,2015,64261357,409247,17275
4126801,Tapejara,22,Cianorte,Noroeste,2015,144730940,1303777,50875
4126900,Tapira,09,Umuarama,Noroeste,2015,101745572,324568,45079
4127007,Teixeira Soares,07,Irati,Centro Sul,2015,375332966,438486,93569
4127106,Telêmaco Borba,04,Ponta Grossa,Centro Sul,2015,142598206,4188,99512
4127205,Terra Boa,19,Campo Mourão,Oeste,2015,256711510,552591,35340
4127304,Terra Rica,10,Paranavaí,Noroeste,2015,134529879,734564,50259
4127403,Terra Roxa,18,Toledo,Oeste,2015,423949946,687718,117643
4127502,Tibagi,04,Ponta Grossa,Centro Sul,2015,818842737,908933,294179
4127601,Tijucas do Sul,02,Curitiba,Metropolitana e Litoral,2015,110578488,68699,24537
4127700,Toledo,18,Toledo,Oeste,2015,1973825243,2212144,162472
4127809,Tomazina,14,Santo Antonio da Platina,Norte,2015,215861010,209627,45826
4127858,Três Barras do Paraná,17,Cascavel,Oeste,2015,339040552,511439,38068
4127882,Tunas do Paraná,02,Curitiba,Metropolitana e Litoral,2015,70007290,11299,27648
4127908,Tuneiras do Oeste,22,Cianorte,Noroeste,2015,164059769,822514,45213
4127957,Tupãssi,18,Toledo,Oeste,2015,304220550,342977,50320
4127965,Turvo,05,Guarapuava,Centro,2015,137009488,164594,54132
4128005,Ubiratã,19,Campo Mourão,Oeste,2015,492858160,554656,128961
4128104,Umuarama,09,Umuarama,Noroeste,2015,337245137,1192850,101039
4128203,União da Vitória,03,União da Vitória,Centro Sul,2015,91628477,203062,62154
4128302,Uniflor,11,Maringá,Noroeste,2015,58616895,183488,9824
4128401,Uraí,13,Cornélio Procópio,Norte,2015,96950186,113718,28592
4128500,Wenceslau Braz,14,Santo Antonio da Platina,Norte,2015,259251781,274420,56038
4128534,Ventania,04,Ponta Grossa,Centro Sul,2015,162145960,186100,60779
4128559,Vera Cruz do Oeste,17,Cascavel,Oeste,2015,252583212,406440,45758
4128609,Verê,16,Francisco Beltrão,Sudoeste,2015,281869133,301808,45688
4128625,Alto Paraíso,09,Umuarama,Noroeste,2015,130960546,97343,113043
4128633,Doutor Ulysses,02,Curitiba,Metropolitana e Litoral,2015,108466174,61833,40925
4128658,Virmond,21,Laranjeiras do Sul,Centro,2015,74533573,93494,20000
4128708,Vitorino,15,Pato Branco,Sudoeste,2015,202218305,294996,48413
4128807,Xambrê,09,Umuarama,Noroeste,2015,76960941,193409,37140
4100103,Abatiá,13,Cornélio Procópio,Norte,2016,88388465,109607,35296
4100202,Adrianópolis,02,Curitiba,Metropolitana e Litoral,2016,119819577,56732,44360
4100301,Agudos do Sul,02,Curitiba,Metropolitana e Litoral,2016,106351941,54159,14870
4100400,Almirante Tamandaré,02,Curitiba,Metropolitana e Litoral,2016,56971436,35013,3830
4100459,Altamira do Paraná,19,Campo Mourão,Oeste,2016,64494952,31597,27570
4100509,Altônia,09,Umuarama,Noroeste,2016,211519789,196907,104284
4100608,Alto Paraná,10,Paranavaí,Noroeste,2016,216869612,418097,36175
4100707,Alto Piquiri,09,Umuarama,Noroeste,2016,159089991,197094,67521
4100806,Alvorada do Sul,12,Londrina,Norte,2016,147096864,181031,48138
4100905,Amaporã,10,Paranavaí,Noroeste,2016,111666327,643524,37168
4101002,Ampére,16,Francisco Beltrão,Sudoeste,2016,259811120,279434,30046
4101051,Anahy,17,Cascavel,Oeste,2016,118883351,143910,17249
4101101,Andirá,13,Cornélio Procópio,Norte,2016,133677073,557384,29724
4101150,Ângulo,11,Maringá,Noroeste,2016,121749903,110371,16814
4101200,Antonina,01,Paranaguá,Metropolitana e Litoral,2016,21612920,15318,70891
4101309,Antônio Olinto,03,União da Vitória,Centro Sul,2016,194982401,186043,41366
4101408,Apucarana,20,Apucarana,Norte,2016,302304272,164614,57816
4101507,Arapongas,20,Apucarana,Norte,2016,309609142,190655,49546
4101606,Arapoti,04,Ponta Grossa,Centro Sul,2016,577423107,616840,141797
4101655,Arapuã,06,Ivaiporã,Norte,2016,86215897,117310,34079
4101705,Araruna,19,Campo Mourão,Oeste,2016,276309328,362646,59258
4101804,Araucária,02,Curitiba,Metropolitana e Litoral,2016,381147246,244254,34058
4101853,Ariranha do Ivaí,06,Ivaiporã,Norte,2016,92393423,119661,36651
4101903,Assaí,13,Cornélio Procópio,Norte,2016,154175458,188894,59255
4102000,Assis Chateaubriand,18,Toledo,Oeste,2016,934436552,853881,154734
4102109,Astorga,11,Maringá,Noroeste,2016,302885915,290437,62367
4102208,Atalaia,11,Maringá,Noroeste,2016,74723348,177410,17556
4102307,Balsa Nova,02,Curitiba,Metropolitana e Litoral,2016,112097871,70547,23592
4102406,Bandeirantes,13,Cornélio Procópio,Norte,2016,192321537,874316,52087
4102505,Barbosa Ferraz,19,Campo Mourão,Oeste,2016,147329013,120250,52224
4102604,Barracão,16,Francisco Beltrão,Sudoeste,2016,107398531,162906,16066
4102703,Barra do Jacaré,14,Santo Antonio da Platina,Norte,2016,163315566,433804,16563
4102752,Bela Vista da Caroba,16,Francisco Beltrão,Sudoeste,2016,79963504,121843,15280
4102802,Bela Vista do Paraíso,12,Londrina,Norte,2016,107668513,114777,33504
4102901,Bituruna,03,União da Vitória,Centro Sul,2016,207012487,201625,94668
4103008,Boa Esperança,19,Campo Mourão,Oeste,2016,157618231,194690,44043
4103024,Boa Esperança do Iguaçu,23,Dois Vizinhos,Sudoeste,2016,111199288,96346,15335
4103040,Boa Ventura de São Roque,05,Pitanga,Centro,2016,134536434,129656,48082
4103057,Boa Vista da Aparecida,17,Cascavel,Oeste,2016,117331153,142537,15229
4103107,Bocaiúva do Sul,02,Curitiba,Metropolitana e Litoral,2016,101837748,62744,29669
4103156,Bom Jesus do Sul,16,Francisco Beltrão,Sudoeste,2016,104890782,150255,18812
4103206,Bom Sucesso,20,Apucarana,Norte,2016,136904062,605321,26486
4103222,Bom Sucesso do Sul,15,Pato Branco,Sudoeste,2016,217963425,162427,38296
4103305,Borrazópolis,06,Ivaiporã,Norte,2016,106899608,81631,35802
4103354,Braganey,17,Cascavel,Oeste,2016,210698322,251938,44382
4103370,Brasilândia do Sul,09,Umuarama,Noroeste,2016,131397388,164995,43905
4103404,Cafeara,12,Londrina,Norte,2016,80276451,533416,18682
4103453,Cafelândia,17,Cascavel,Oeste,2016,550663861,337586,48307
4103479,Cafezal do Sul,09,Umuarama,Noroeste,2016,94937230,105634,42229
4103503,Califórnia,20,Apucarana,Norte,2016,111250556,67004,20890
4103602,Cambará,14,Santo Antonio da Platina,Norte,2016,210901624,1161480,45300
4103701,Cambé,12,Londrina,Norte,2016,209811982,220971,72492
4103800,Cambira,20,Apucarana,Norte,2016,104254960,112089,19071
4103909,Campina da Lagoa,19,Campo Mourão,Oeste,2016,330009457,321717,89941
4103958,Campina do Simão,05,Guarapuava,Centro,2016,91109279,107885,27764
4104006,Campina Grande do Sul,02,Curitiba,Metropolitana e Litoral,2016,28468741,17718,7067
4104055,Campo Bonito,17,Cascavel,Oeste,2016,248154298,300542,52196
4104105,Campo do Tenente,02,Curitiba,Metropolitana e Litoral,2016,127551326,63918,23072
4104204,Campo Largo,02,Curitiba,Metropolitana e Litoral,2016,266323837,172495,48364
4104253,Campo Magro,02,Curitiba,Metropolitana e Litoral,2016,86474442,48697,11785
4104303,Campo Mourão,19,Campo Mourão,Oeste,2016,415660784,378560,94682
4104402,Cândido de Abreu,06,Pitanga,Centro,2016,258560399,173852,123043
4104428,Candói,05,Guarapuava,Centro,2016,468197397,480927,114648
4104451,Cantagalo,05,Guarapuava,Centro,2016,171274136,162680,49229
4104501,Capanema,16,Francisco Beltrão,Sudoeste,2016,343758221,400612,49395
4104600,Capitão Leônidas Marques,17,Cascavel,Oeste,2016,238170889,213637,28729
4104659,Carambeí,04,Ponta Grossa,Centro Sul,2016,662989387,713586,82126
4104709,Carlópolis,14,Santo Antonio da Platina,Norte,2016,259290816,186621,33845
4104808,Cascavel,17,Cascavel,Oeste,2016,1693743359,1598334,260200
4104907,Castro,04,Ponta Grossa,Centro Sul,2016,1581217145,1941256,265809
4105003,Catanduvas,17,Cascavel,Oeste,2016,350944396,527534,66822
4105102,Centenário do Sul,12,Londrina,Norte,2016,175702986,879870,46098
4105201,Cerro Azul,02,Curitiba,Metropolitana e Litoral,2016,388705420,260583,99833
4105300,Céu Azul,17,Cascavel,Oeste,2016,406618488,438832,140458
4105409,Chopinzinho,15,Pato Branco,Sudoeste,2016,466340882,612254,74625
4105508,Cianorte,22,Cianorte,Noroeste,2016,631309419,1640502,61426
4105607,Cidade Gaúcha,22,Cianorte,Noroeste,2016,106083093,551279,37239
4105706,Clevelândia,15,Pato Branco,Sudoeste,2016,252548192,312218,80630
4105805,Colombo,02,Curitiba,Metropolitana e Litoral,2016,297240807,150778,8980
4105904,Colorado,11,Maringá,Noroeste,2016,187005437,1381751,36618
4106001,Congonhinhas,13,Cornélio Procópio,Norte,2016,143034669,153150,56899
4106100,Conselheiro Mairinck,14,Santo Antonio da Platina,Norte,2016,127773858,147840,25602
4106209,Contenda,02,Curitiba,Metropolitana e Litoral,2016,291069289,208236,35230
4106308,Corbélia,17,Cascavel,Oeste,2016,553273522,530992,90776
4106407,Cornélio Procópio,13,Cornélio Procópio,Norte,2016,200308310,403621,81862
4106456,Coronel Domingos Soares,15,Pato Branco,Sudoeste,2016,170594834,397764,76722
4106506,Coronel Vivida,15,Pato Branco,Sudoeste,2016,330147564,380962,62398
4106555,Corumbataí do Sul,19,Campo Mourão,Oeste,2016,52391308,38282,16549
4106571,Cruzeiro do Iguaçu,23,Dois Vizinhos,Sudoeste,2016,201379906,126894,15984
4106605,Cruzeiro do Oeste,09,Umuarama,Noroeste,2016,209870169,1232063,81939
4106704,Cruzeiro do Sul,10,Paranavaí,Noroeste,2016,157957145,676089,26635
4106803,Cruz Machado,03,União da Vitória,Centro Sul,2016,335881766,299373,85812
4106852,Cruzmaltina,06,Ivaiporã,Norte,2016,82871983,57627,22590
4106902,Curitiba,02,Curitiba,Metropolitana e Litoral,2016,10715612,3720,937
4107009,Curiúva,14,Santo Antonio da Platina,Norte,2016,152519443,206075,57370
4107108,Diamante do Norte,10,Paranavaí,Noroeste,2016,61686372,151440,20324
4107124,Diamante do Sul,21,Laranjeiras do Sul,Centro,2016,56356510,49737,31954
4107157,Diamante d'Oeste,17,Cascavel,Oeste,2016,121348481,160659,17017
4107207,Dois Vizinhos,23,Dois Vizinhos,Sudoeste,2016,951516479,495185,48588
4107256,Douradina,09,Umuarama,Noroeste,2016,122179839,397329,42486
4107306,Doutor Camargo,11,Maringá,Noroeste,2016,77751738,82775,19751
4107405,Enéas Marques,16,Francisco Beltrão,Sudoeste,2016,280697053,287884,18179
4107504,Engenheiro Beltrão,19,Campo Mourão,Oeste,2016,224720070,623554,65482
4107520,Esperança Nova,09,Umuarama,Noroeste,2016,79889001,70133,14028
4107538,Entre Rios do Oeste,18,Toledo,Oeste,2016,232260387,270292,12981
4107546,Espigão Alto do Iguaçu,21,Laranjeiras do Sul,Centro,2016,118761064,109492,36042
4107553,Farol,19,Campo Mourão,Oeste,2016,157611122,175447,46929
4107603,Faxinal,06,Ivaiporã,Norte,2016,169972066,163690,53934
4107652,Fazenda Rio Grande,02,Curitiba,Metropolitana e Litoral,2016,42278812,20691,4531
4107702,Fênix,19,Campo Mourão,Oeste,2016,101896613,195290,33525
4107736,Fernandes Pinheiro,07,Irati,Centro Sul,2016,274473602,187839,44876
4107751,Figueira,14,Santo Antonio da Platina,Norte,2016,45439899,34670,11892
4107801,Floraí,11,Maringá,Noroeste,2016,133372288,315855,27168
4107850,Flor da Serra do Sul,16,Francisco Beltrão,Sudoeste,2016,158962255,199598,23970
4107900,Floresta,11,Maringá,Noroeste,2016,96558345,142441,25878
4108007,Florestópolis,12,Londrina,Norte,2016,82332404,427802,24075
4108106,Flórida,11,Maringá,Noroeste,2016,38834542,82093,10122
4108205,Formosa do Oeste,18,Toledo,Oeste,2016,353047047,231702,35700
4108304,Foz do Iguaçu,17,Cascavel,Oeste,2016,122178875,139126,37577
4108320,Francisco Alves,09,Umuarama,Noroeste,2016,203398154,217041,51707
4108403,Francisco Beltrão,16,Francisco Beltrão,Sudoeste,2016,760612850,753744,57248
4108452,Foz do Jordão,05,Guarapuava,Centro,2016,81203873,92952,21500
4108502,General Carneiro,03,União da Vitória,Centro Sul,2016,275504774,157923,42978
4108551,Godoy Moreira,06,Ivaiporã,Norte,2016,41886758,29370,12192
4108601,Goioerê,19,Campo Mourão,Oeste,2016,371351965,373774,65149
4108650,Goioxim,05,Guarapuava,Centro,2016,171071372,177316,57239
4108700,Grandes Rios,06,Ivaiporã,Norte,2016,106820691,62512,25411
4108809,Guaíra,18,Toledo,Oeste,2016,269568293,308709,78198
4108908,Guairaçá,10,Paranavaí,Noroeste,2016,170807718,807273,47802
4108957,Guamiranga,07,Irati,Centro Sul,2016,147956453,131991,20130
4109005,Guapirama,14,Santo Antonio da Platina,Norte,2016,219110293,371162,24465
4109104,Guaporema,22,Cianorte,Noroeste,2016,95283917,569146,16697
4109203,Guaraci,12,Londrina,Norte,2016,234478179,313030,27007
4109302,Guaraniaçu,21,Laranjeiras do Sul,Centro,2016,376467475,380111,131627
4109401,Guarapuava,05,Guarapuava,Centro,2016,1008047945,889537,184088
4109500,Guaraqueçaba,01,Paranaguá,Metropolitana e Litoral,2016,41913620,20684,163734
4109609,Guaratuba,01,Paranaguá,Metropolitana e Litoral,2016,151658774,66881,110983
4109658,Honório Serpa,15,Pato Branco,Sudoeste,2016,180104299,240936,44643
4109708,Ibaiti,14,Santo Antonio da Platina,Norte,2016,412217703,671445,80249
4109757,Ibema,17,Cascavel,Oeste,2016,93250602,152382,20121
4109807,Ibiporã,12,Londrina,Norte,2016,133173541,121738,33842
4109906,Icaraíma,09,Umuarama,Noroeste,2016,156873961,666518,72082
4110003,Iguaraçu,11,Maringá,Noroeste,2016,156685096,185434,25001
4110052,Iguatu,17,Cascavel,Oeste,2016,82821227,92585,14212
4110078,Imbaú,04,Ponta Grossa,Centro Sul,2016,45407290,18653,22114
4110102,Imbituva,07,Irati,Centro Sul,2016,435590716,334413,86086
4110201,Inácio Martins,07,Irati,Centro Sul,2016,167672301,204143,77278
4110300,Inajá,10,Paranavaí,Noroeste,2016,53634033,489696,13334
4110409,Indianópolis,22,Cianorte,Noroeste,2016,107080498,249206,11165
4110508,Ipiranga,04,Ponta Grossa,Centro Sul,2016,304509363,197698,62544
4110607,Iporã,09,Umuarama,Noroeste,2016,251090712,189069,68375
4110656,Iracema do Oeste,18,Toledo,Oeste,2016,85092593,69535,14494
4110706,Irati,07,Irati,Centro Sul,2016,492683882,395147,102215
4110805,Iretama,19,Campo Mourão,Oeste,2016,156507904,88009,47543
4110904,Itaguajé,11,Maringá,Noroeste,2016,90104580,449665,18319
4110953,Itaipulândia,17,Cascavel,Oeste,2016,270954083,237793,25882
4111001,Itambaracá,13,Cornélio Procópio,Norte,2016,102972266,369073,29293
4111100,Itambé,11,Maringá,Noroeste,2016,113064108,206488,37792
4111209,Itapejara d'Oeste,15,Pato Branco,Sudoeste,2016,330651200,296319,37943
4111258,Itaperuçu,02,Curitiba,Metropolitana e Litoral,2016,49801481,29248,17829
4111308,Itaúna do Sul,10,Paranavaí,Noroeste,2016,48798258,152770,8413
4111407,Ivaí,04,Ponta Grossa,Centro Sul,2016,213047522,148896,52188
4111506,Ivaiporã,06,Ivaiporã,Norte,2016,143171505,152161,47441
4111555,Ivaté,09,Umuarama,Noroeste,2016,110257908,930774,38544
4111605,Ivatuba,11,Maringá,Noroeste,2016,66251905,88488,17004
4111704,Jaboti,14,Santo Antonio da Platina,Norte,2016,117580913,129868,13802
4111803,Jacarezinho,14,Santo Antonio da Platina,Norte,2016,364182320,2381363,58297
4111902,Jaguapitã,12,Londrina,Norte,2016,298531751,816258,48563
4112009,Jaguariaíva,04,Ponta Grossa,Centro Sul,2016,285248943,192000,93507
4112108,Jandaia do Sul,20,Apucarana,Norte,2016,136981946,220496,16602
4112207,Janiópolis,19,Campo Mourão,Oeste,2016,160829801,176660,48224
4112306,Japira,14,Santo Antonio da Platina,Norte,2016,189344317,111705,18450
4112405,Japurá,22,Cianorte,Noroeste,2016,130068454,178283,23019
4112504,Jardim Alegre,06,Ivaiporã,Norte,2016,139587030,83262,38126
4112603,Jardim Olinda,10,Paranavaí,Noroeste,2016,48298538,170513,10607
4112702,Jataizinho,13,Cornélio Procópio,Norte,2016,60555552,47216,22116
4112751,Jesuítas,18,Toledo,Oeste,2016,305479677,260367,34618
4112801,Joaquim Távora,14,Santo Antonio da Platina,Norte,2016,259410993,147081,28477
4112900,Jundiaí do Sul,14,Santo Antonio da Platina,Norte,2016,119693724,141215,35162
4112959,Juranda,19,Campo Mourão,Oeste,2016,217293239,268130,57332
4113007,Jussara,22,Cianorte,Noroeste,2016,160731331,467306,28142
4113106,Kaloré,20,Apucarana,Norte,2016,56141845,99097,26184
4113205,Lapa,02,Curitiba,Metropolitana e Litoral,2016,699974026,435532,126081
4113254,Laranjal,05,Pitanga,Centro,2016,104971241,105985,47014
4113304,Laranjeiras do Sul,21,Laranjeiras do Sul,Centro,2016,258522990,305839,64036
4113403,Leópolis,13,Cornélio Procópio,Norte,2016,137757918,134493,55080
4113429,Lidianópolis,06,Ivaiporã,Norte,2016,74212053,47519,16892
4113452,Lindoeste,17,Cascavel,Oeste,2016,164138610,164188,26702
4113502,Loanda,10,Paranavaí,Noroeste,2016,168308249,417513,68749
4113601,Lobato,11,Maringá,Noroeste,2016,111195705,789321,27211
4113700,Londrina,12,Londrina,Norte,2016,685996730,545311,144836
4113734,Luiziana,19,Campo Mourão,Oeste,2016,246010123,291924,92389
4113759,Lunardelli,06,Ivaiporã,Norte,2016,63315191,63927,20189
4113809,Lupionópolis,12,Londrina,Norte,2016,50580420,101719,13469
4113908,Mallet,07,Irati,Centro Sul,2016,226781007,215170,65116
4114005,Mamborê,19,Campo Mourão,Oeste,2016,396428315,443382,106366
4114104,Mandaguaçu,11,Maringá,Noroeste,2016,246899700,753503,34976
4114203,Mandaguari,11,Maringá,Noroeste,2016,220591179,225995,34717
4114302,Mandirituba,02,Curitiba,Metropolitana e Litoral,2016,229072894,87008,19494
4114351,Manfrinópolis,16,Francisco Beltrão,Sudoeste,2016,120135296,133018,15824
4114401,Mangueirinha,15,Pato Branco,Sudoeste,2016,367891795,443351,92769
4114500,Manoel Ribas,06,Pitanga,Centro,2016,246895700,355529,65755
4114609,Marechal Cândido Rondon,18,Toledo,Oeste,2016,970309927,1369145,86010
4114708,Maria Helena,09,Umuarama,Noroeste,2016,124297874,294335,51298
4114807,Marialva,11,Maringá,Noroeste,2016,288241113,365866,61926
4114906,Marilândia do Sul,20,Apucarana,Norte,2016,354704406,317521,54674
4115002,Marilena,10,Paranavaí,Noroeste,2016,103184548,199786,19624
4115101,Mariluz,09,Umuarama,Noroeste,2016,159292925,616787,51447
4115200,Maringá,11,Maringá,Noroeste,2016,178655096,255086,53204
